180000	2010	Renault	diesel	1900
162000	2004	Ford	diesel	2000
316918	2006	Volkswagen	diesel	2967
159705	2004	Ford	benzyna	1598
109881	2007	Ford	diesel	1800
151000	2010	Chevrolet	diesel	2000
30965	2015	Toyota	diesel	1364
224000	2007	Renault	gaz	1600
226000	2004	Volkswagen	diesel	1900
204500	2006	Mazda	diesel	2000
197000	2000	Renault	benzyna	1600
174000	2008	Ford	diesel	2000
90000	2014	Mitsubishi	diesel	1800
236000	2008	Land	diesel	2200
167000	2010	Volkswagen	diesel	1600
1	2015	Nissan	gaz	1198
50000	2012	Suzuki	benzyna	1600
1	2017	BMW	diesel	3000
86000	2011	Chevrolet	benzyna	1000
131606	2008	Volkswagen	benzyna	1390
199610	2009	Ford	diesel	1600
114000	2008	Alfa	diesel	1910
5000	2016	Toyota	benzyna	1000
4	2017	Ford	benzyna	1000
305000	2004	Ford	diesel	1800
217700	2007	Hyundai	diesel	1600
5	2017	Renault	benzyna	1600
147000	2008	Volkswagen	benzyna	1400
146000	2012	Volkswagen	diesel	1600
188148	2006	Mazda	benzyna	2300
96000	2006	Subaru	benzyna	1500
145376	2008	Mitsubishi	benzyna	1499
162661	2009	Ford	diesel	1560
260000	2004	Skoda	diesel	1856
192000	2002	MINI	benzyna	1600
288000	2004	Mercedes-Benz	benzyna	1800
238000	2002	Ford	diesel	1800
21000	2008	Renault	benzyna	1200
26900	2009	Skoda	diesel	1600
208000	2004	Renault	benzyna	2000
73700	2012	Nissan	benzyna	1000
141649	2008	Audi	benzyna	2000
221500	2000	Lexus	benzyna	3000
69433	2014	Nissan	diesel	1500
101858	2009	Mitsubishi	diesel	2200
184000	2007	Alfa	benzyna	2000
5	2017	Mercedes-Benz	diesel	1461
144000	2000	SEAT	benzyna	1398
67908	2012	Volkswagen	benzyna	1390
70000	2011	Renault	benzyna	1600
224000	2006	Opel	diesel	1900
280000	2000	Kia	diesel	2000
85000	2012	Toyota	benzyna	998
109489	2003	Honda	benzyna	1339
181000	2006	Opel	diesel	1686
141000	2013	Renault	diesel	1460
107000	2014	Renault	diesel	1500
238000	2008	Audi	diesel	2700
32000	2013	Volvo	diesel	1600
69467	2012	Renault	diesel	2000
31700	2013	Toyota	benzyna	1500
180000	2011	Opel	diesel	2000
209101	2004	Volkswagen	gaz	1600
8500	2016	Opel	benzyna	1399
137000	2002	Ford	gaz	3797
177048	2008	Suzuki	benzyna	1586
167427	2012	Renault	diesel	2000
190000	2010	Peugeot	diesel	1600
5	2017	Peugeot	benzyna	1200
258900	1998	Alfa	benzyna	2500
7800	2016	Skoda	benzyna	1000
183915	2010	Volkswagen	diesel	1595
217000	2007	Mercedes-Benz	diesel	2200
163000	2012	Toyota	diesel	2200
2000	2017	Honda	benzyna	2000
146000	2008	Volkswagen	diesel	1968
104000	2010	Fiat	benzyna	1400
165000	2005	Mitsubishi	benzyna	1584
5	2017	Honda	benzyna	1000
283000	2001	Audi	diesel	1900
260000	2003	Saab	benzyna	2000
223000	2008	Renault	diesel	2000
194000	2008	Mazda	gaz	2000
4200	2016	BMW	diesel	2000
46000	2016	Hyundai	benzyna	1300
238420	2007	Dodge	diesel	2000
5	2017	Honda	benzyna	2000
18498	2015	Ford	benzyna	1600
154000	2012	Fiat	gaz	1200
443000	2005	Audi	diesel	2000
179306	2007	Ford	diesel	1600
60806	2014	Hyundai	gaz	1600
220000	2005	Opel	diesel	1910
112000	2010	Fiat	diesel	1300
77500	2014	Opel	benzyna	1200
112000	2013	Opel	diesel	1300
230000	1995	Mazda	gaz	1800
227000	2002	Hyundai	benzyna	2400
219000	1992	Volkswagen	benzyna	1800
229897	2005	Opel	benzyna	2200
152900	2008	Opel	benzyna	1200
32163	2016	Volkswagen	benzyna	1395
341000	2002	Volkswagen	diesel	1900
125000	2012	Toyota	benzyna	1000
178000	2006	Mercedes-Benz	diesel	4000
156800	1999	Chrysler	benzyna	2500
200356	2008	Citroen	benzyna	1600
150000	2001	Fiat	benzyna	1600
204800	2005	Peugeot	diesel	1997
161000	2007	Hyundai	benzyna	1400
107000	2014	Ford	benzyna	998
144000	2006	Mitsubishi	benzyna	1100
42434	2012	Opel	gaz	1200
99053	2010	Suzuki	diesel	1900
227000	1998	Skoda	benzyna	1598
267405	1991	Mercedes-Benz	benzyna	1996
98073	2007	Peugeot	diesel	1997
220000	2000	Mercedes-Benz	diesel	2200
35000	2013	Renault	diesel	2000
186095	2008	Mitsubishi	diesel	1968
259000	2007	Mercedes-Benz	diesel	3000
403000	2005	Audi	diesel	2000
113816	2013	Ford	diesel	1600
234	2002	BMW	diesel	2000
237000	2005	Nissan	diesel	1900
41000	2014	Renault	benzyna	1200
313000	1998	Volkswagen	diesel	2500
42000	2013	Ford	diesel	2000
13	2016	Jaguar	benzyna	2995
22756	2016	Volkswagen	benzyna	1798
210000	2002	Renault	diesel	1898
104000	2011	Mercedes-Benz	diesel	3000
169000	2012	Citroen	diesel	1560
177077	2012	Ford	diesel	2000
190000	2007	Volvo	diesel	2400
85000	2006	Renault	benzyna	2000
178112	1999	Mitsubishi	benzyna	1299
178523	1998	Audi	benzyna	2800
190000	2007	Ford	benzyna	1800
131000	2007	Citroen	benzyna	1400
88000	2014	Opel	benzyna	1568
123000	2009	Opel	benzyna	1600
235000	2008	Citroen	diesel	2000
112000	2013	Peugeot	diesel	2000
227000	2011	Audi	diesel	3000
68000	2011	Kia	benzyna	1600
155000	2009	Volkswagen	benzyna	1600
19822	2016	Ford	benzyna	1600
189000	2004	SEAT	benzyna	1600
42000	2014	Volkswagen	benzyna	1400
289000	2004	Audi	diesel	1900
95000	2005	Volkswagen	diesel	1400
23000	2013	Kia	benzyna	1400
156000	2007	Mercedes-Benz	diesel	2000
13200	1989	FSM	benzyna	652
51112	2015	Renault	benzyna	1149
136204	2015	Citroen	diesel	2000
327148	2002	Ford	diesel	1753
27247	2015	Toyota	benzyna	1987
124000	2010	Mercedes-Benz	diesel	2148
73830	2013	Opel	benzyna	1229
153000	2012	Audi	diesel	4200
189000	2009	Ford	diesel	1600
1	2017	Volkswagen	diesel	1968
245000	2006	Opel	diesel	1900
118000	2010	Opel	diesel	2000
121321	2014	Peugeot	diesel	2000
117000	2010	Peugeot	diesel	1600
161800	2008	Nissan	diesel	1995
253000	2007	Kia	diesel	2000
12	2017	Ford	benzyna	2300
315000	1999	Toyota	diesel	2000
196000	2001	Volkswagen	diesel	1900
216000	1999	Volkswagen	benzyna	1600
364000	2002	Mercedes-Benz	diesel	2148
170000	2009	Ford	diesel	1800
177000	2007	Suzuki	diesel	1500
111117	2012	Skoda	diesel	1600
256000	2000	Citroen	benzyna	1100
64000	2011	Hyundai	benzyna	1600
113200	2011	Fiat	diesel	1300
99000	2004	SEAT	benzyna	1800
157000	2000	Lexus	benzyna	2000
4360	2017	BMW	diesel	2000
79484	2012	Kia	benzyna	2400
53853	2013	Opel	benzyna	1600
161000	2012	BMW	diesel	2000
72351	2015	Toyota	benzyna	998
150318	2007	Peugeot	diesel	1600
1	2017	Honda	benzyna	1500
203000	2013	Opel	diesel	2000
201000	2009	Kia	benzyna	1000
211000	2006	Alfa	benzyna	2200
198000	2007	Opel	diesel	2000
27900	2015	Toyota	diesel	2982
207000	2007	Chrysler	diesel	2776
158000	2008	Volvo	diesel	2000
251000	2008	BMW	diesel	3000
142000	2008	Saab	diesel	1900
46000	2014	Audi	benzyna	2500
150000	2009	Mitsubishi	gaz	1800
15994	2016	Toyota	benzyna	1598
113600	2011	Audi	benzyna	1800
210000	2010	SEAT	diesel	2000
26000	2015	Renault	diesel	1461
178000	2008	Peugeot	diesel	1600
288624	1999	Skoda	gaz	1781
161000	2010	Renault	diesel	1461
240000	2006	Smart	diesel	800
227000	2003	Audi	benzyna	1984
6150	2016	BMW	diesel	1995
44300	2014	Honda	benzyna	1800
88000	2013	Toyota	diesel	2000
168000	2005	Citroen	diesel	1560
165500	2011	BMW	benzyna	2000
7318	2016	Renault	diesel	1500
34750	2015	BMW	diesel	1995
125503	2010	BMW	diesel	2000
188000	2003	Nissan	gaz	1796
69200	2010	Kia	diesel	1600
141000	2012	Volkswagen	diesel	2967
145000	2010	Citroen	gaz	1400
12898	2017	Mercedes-Benz	benzyna	1991
199000	2003	Mercedes-Benz	diesel	3200
186000	2003	Hyundai	benzyna	1341
22000	2015	Volkswagen	diesel	2000
19800	1998	Opel	benzyna	1600
180000	2002	Mercedes-Benz	diesel	1700
180213	2014	Opel	diesel	1700
220000	2010	Opel	diesel	2000
200000	1994	Mercedes-Benz	benzyna	2200
81300	2013	Toyota	diesel	3000
114000	2009	Hyundai	benzyna	1300
191000	2010	Peugeot	diesel	1600
20536	2017	Volkswagen	diesel	1968
181205	1997	Audi	benzyna	1800
219000	2006	Volkswagen	diesel	4900
181000	2005	Citroen	benzyna	1360
124518	2008	Toyota	diesel	3000
109000	2013	Volvo	diesel	1600
23000	2015	Lexus	benzyna	4600
221000	1999	Opel	benzyna	1600
192000	2003	Volkswagen	benzyna	1400
116430	2004	Mercedes-Benz	benzyna	1699
221000	2008	BMW	diesel	1995
6780	2015	Fiat	benzyna	900
240000	2009	Skoda	diesel	1900
260000	1999	BMW	benzyna	2494
148550	2006	Daihatsu	benzyna	998
220000	2005	SEAT	benzyna	1400
142000	2011	Ford	diesel	1600
142000	2005	Opel	benzyna	1400
172000	2004	Opel	benzyna	2200
133000	2005	Mazda	benzyna	2000
158000	2013	Audi	diesel	2000
158200	1999	Audi	diesel	1900
80000	2014	Peugeot	diesel	1600
215500	2012	Mercedes-Benz	diesel	2143
20700	2014	Honda	benzyna	1200
7185	2016	BMW	diesel	1995
200600	2006	Fiat	benzyna	1100
2750	2016	Toyota	benzyna	998
136000	2002	Renault	benzyna	1600
165000	2007	Toyota	benzyna	1300
195000	2001	Volkswagen	benzyna	1400
130000	2009	Opel	benzyna	1200
54933	2013	MINI	benzyna	1598
91000	2006	Audi	benzyna	1600
183091	2012	Skoda	diesel	1200
8352	2017	Volkswagen	diesel	2000
198629	2007	Nissan	benzyna	1400
127100	2012	Renault	diesel	1500
203000	2004	Volkswagen	diesel	1900
155000	2000	Fiat	benzyna	900
110000	2007	Opel	benzyna	1800
17809	2016	Toyota	benzyna	1598
190495	2010	Mercedes-Benz	benzyna	1800
206000	1998	Volkswagen	benzyna	1781
74000	2015	Peugeot	diesel	1600
70000	2008	Volkswagen	benzyna	1400
189000	2014	Skoda	diesel	2000
174628	2012	Ford	benzyna	2000
127000	2011	Audi	diesel	1986
44595	2009	Renault	benzyna	1200
21739	2016	Skoda	benzyna	1000
208000	2009	Suzuki	diesel	1900
21714	2016	Volvo	diesel	2000
120000	2002	BMW	benzyna	2171
75000	2014	Skoda	diesel	1600
132000	2007	Renault	diesel	1995
186000	2006	Mercedes-Benz	diesel	2100
133000	2004	BMW	benzyna	4398
217000	2006	Volkswagen	diesel	1968
240000	2011	Mitsubishi	benzyna	1600
120015	2010	Renault	benzyna	1149
160000	2002	Toyota	benzyna	998
45000	2014	Audi	diesel	3000
155000	2002	SEAT	benzyna	1598
135118	2014	Opel	diesel	1956
99800	2011	Mercedes-Benz	diesel	2143
64401	2013	Toyota	diesel	1364
121830	2015	Mercedes-Benz	diesel	2987
166842	2000	Fiat	benzyna	1242
7	2017	Hyundai	benzyna	1600
27050	2015	BMW	diesel	2000
192000	2007	Opel	diesel	1300
30320	2015	Audi	benzyna	2000
145000	2004	Renault	benzyna	1200
29500	2013	Hyundai	benzyna	1400
181000	2001	Volkswagen	benzyna	1998
512000	1999	Opel	gaz	1400
181165	2005	Ford	benzyna	1299
148700	2006	Citroen	gaz	1587
160000	2008	SEAT	diesel	2000
132000	2003	Mercedes-Benz	benzyna	5439
137000	2007	Toyota	diesel	2000
199000	2001	Ford	benzyna	1600
108124	2012	Volkswagen	diesel	2000
161000	1999	Volkswagen	benzyna	1400
216000	2000	Opel	benzyna	1600
174555	2012	Volkswagen	diesel	1600
195000	2009	Toyota	diesel	2000
7	2017	Dacia	diesel	1461
58484	2013	Peugeot	diesel	2000
68000	2014	Toyota	benzyna	1400
173933	2012	Toyota	diesel	1364
343000	2006	Audi	diesel	2700
218000	2004	Ford	benzyna	2000
11803	2017	Ford	benzyna	1600
140000	2007	Volkswagen	benzyna	1400
149328	2001	Opel	benzyna	1200
18100	2008	Suzuki	benzyna	1500
185000	2005	Chevrolet	gaz	1400
79400	2003	Chevrolet	benzyna	3400
137000	2010	Citroen	diesel	1600
179358	2000	Volkswagen	gaz	1984
170000	2006	Volkswagen	gaz	1595
149245	2009	Opel	benzyna	1364
207000	2002	Volvo	benzyna	1800
174000	2008	Citroen	diesel	1600
150869	2012	Toyota	diesel	1364
258000	1998	Ford	diesel	1800
204000	2002	Mazda	gaz	1800
249000	2004	Skoda	diesel	1896
224000	2008	Renault	benzyna	1149
77000	2015	BMW	diesel	2000
172000	2011	Volkswagen	diesel	2000
165000	2005	Honda	benzyna	1300
2	2017	Renault	benzyna	1600
152000	2006	Fiat	gaz	1242
98000	1995	Fiat	benzyna	900
160000	2009	Volvo	diesel	1997
125490	2013	Volvo	diesel	2000
199000	2010	BMW	diesel	3000
113581	2010	Volvo	diesel	2400
339	2003	Mercedes-Benz	diesel	2200
293954	2004	Volkswagen	diesel	1896
171000	2009	Opel	diesel	1700
108500	2009	Nissan	benzyna	1200
18900	2016	BMW	diesel	2000
167000	2007	Fiat	diesel	1910
137100	2008	Nissan	diesel	1500
140000	2011	Renault	diesel	2000
2	2017	Jeep	benzyna	1400
263000	2006	Renault	diesel	1500
188000	2003	BMW	benzyna	1800
157000	2005	Renault	diesel	1900
157200	2010	Audi	diesel	2967
11082	2016	Toyota	diesel	1995
117830	2009	Toyota	benzyna	998
10	2017	BMW	benzyna	2000
207000	2003	Mazda	benzyna	1500
119000	2013	Mazda	diesel	2200
5517	2016	BMW	diesel	1995
138000	2014	Ford	diesel	2000
165000	2001	Alfa	benzyna	1598
162000	2006	Mazda	diesel	2000
29000	2015	Jeep	benzyna	2400
174000	2006	Suzuki	diesel	1900
1	2017	Fiat	diesel	1248
34000	2016	MINI	benzyna	1500
204000	2004	Ford	benzyna	1600
170000	2011	Peugeot	diesel	1600
166000	2012	Toyota	diesel	2000
26000	2003	Volkswagen	diesel	1900
153000	2007	Kia	benzyna	1975
125000	2008	Mazda	benzyna	1800
25000	2013	Chevrolet	benzyna	1598
167000	2002	Audi	benzyna	2400
5	2017	Honda	benzyna	1500
158000	2011	Skoda	diesel	1600
187000	2009	Opel	diesel	1700
176000	2006	Peugeot	diesel	1600
198000	2004	Peugeot	diesel	1600
337173	2009	Mercedes-Benz	diesel	2987
197000	2005	Opel	diesel	1700
160403	2007	Ford	benzyna	1798
168000	2007	BMW	diesel	2000
